,도시,DATE,SO2,CO,O3,NO2,PM10
935,광주,2010-08-01,0.0026049823819108,0.4082568464570578,0.0202647925033164,0.0127962250051501,28.582526871924667
936,광주,2010-09-01,0.0030848509942033,0.4348438030673647,0.0198827946471061,0.0168651025098155,30.39580243876894
937,광주,2010-10-01,0.0040086788450974,0.5181933941981999,0.0203704931289522,0.0243095246394035,44.96905530722625
938,광주,2010-11-01,0.0041835147860431,0.6817946893457127,0.0143000878056234,0.0295557570126765,74.55592588543679
939,광주,2010-12-01,0.0046201231764914,0.7182422830796804,0.0146029328955748,0.0246591245142066,57.85152323545123
940,광주,2011-01-01,0.0047560241318777,0.6168649910787372,0.0187014294930974,0.0236050671294593,37.90179049186372
941,광주,2011-02-01,0.0052571736407369,0.8519042504686434,0.0188407586569277,0.0327501705822131,65.1569774698463
942,광주,2011-03-01,0.0043021469255614,0.5652212163296996,0.0282864965522513,0.0245840783602722,58.94790914727804
943,광주,2011-04-01,0.003483616953874,0.5597049546107573,0.0362484632001877,0.0237683519802756,58.068116990404135
944,광주,2011-05-01,0.003345720032046,0.4925260684304245,0.036469267586326,0.0190712747412539,69.25155312688624
945,광주,2011-06-01,0.0029598478005777,0.5012963569447232,0.0363972972843393,0.0168892897062584,48.88203697630332
946,광주,2011-07-01,0.0024878403925874,0.3990778614473586,0.0205279065913448,0.0125689288413741,30.1017622232603
947,광주,2011-08-01,0.0029923752618348,0.4240903490769916,0.0219023201984132,0.0147932067258092,28.78154110108884
948,광주,2011-09-01,0.0030012020758768,0.4619453595241023,0.0238034595936514,0.0184770595995943,32.659783454625114
949,광주,2011-10-01,0.0035352407833441,0.5444072750156845,0.0201840220241648,0.0247014176135354,43.667442740321626
950,광주,2011-11-01,0.003695088860117,0.7184150597160919,0.0150618579668085,0.0250611582472448,41.495802438768926
951,광주,2011-12-01,0.0045370823477294,0.645532220455282,0.0143175879600419,0.0241544151453148,38.455346442855216
952,광주,2012-01-01,0.0055549020425359,0.7283963763568382,0.0158765222292887,0.0265768886156086,49.26848858790044
953,광주,2012-02-01,0.0050553221391084,0.6386747734544536,0.0203423040943994,0.0253314197937007,43.26922086829323
954,광주,2012-03-01,0.0041294905796621,0.5779800708199107,0.0303289941925866,0.0236756144023768,49.182228143693806
955,광주,2012-04-01,0.0035760318149547,0.4887487763248828,0.0359280489270056,0.0212851757601347,47.68074068675519
956,광주,2012-05-01,0.0037606805831361,0.5226809035310538,0.04045973088458,0.0211115212993866,59.258243691680775
957,광주,2012-06-01,0.0032291911323348,0.4419613428120301,0.035486223004828,0.0167020735606174,38.52271575921047
958,광주,2012-07-01,0.0032095543329688,0.4640781217645394,0.0238622538169587,0.0131990213666766,24.7123057791405
959,광주,2012-08-01,0.003058819975478,0.4789527128638691,0.0221093519323169,0.0129083426614853,22.95603303485516
960,광주,2012-09-01,0.0030895396636187,0.4978057445166003,0.0277997056536947,0.0189102588635838,34.44317822280716
961,광주,2012-10-01,0.0034666805443784,0.5667820158376101,0.022636867381767,0.0250263323354258,42.53327230966657
962,광주,2012-11-01,0.0050765415989664,0.6162700586361148,0.0183993134028498,0.0264847072127621,46.820801898913565
963,광주,2012-12-01,0.0048401098776103,0.6818723566063611,0.0169235953942081,0.024977814137794,33.817831391016966
964,광주,2013-01-01,0.0063852006272993,0.8789259808660179,0.0184353564853442,0.0308469292824215,56.76932483299077
965,광주,2013-02-01,0.0055821000823479,0.6703560192010778,0.0227100095834782,0.026134743324414,43.96706320647023
966,광주,2013-03-01,0.0049846599022851,0.635513798238021,0.0310771760592498,0.0251409195484694,63.92813612235075
967,광주,2013-04-01,0.0049819454995884,0.5437024800285797,0.0388963005696723,0.0226017408263566,49.85558641637899
968,광주,2013-05-01,0.0047344060166415,0.5266528519022001,0.0407040894304325,0.0219388819316849,60.58366178647135
969,광주,2013-06-01,0.0043915724688028,0.5278647223193101,0.0393935029771772,0.0200271213920822,45.11126533087585
970,광주,2013-07-01,0.0034786259334671,0.4155398275404106,0.0262195032561925,0.0125796676771633,34.11827956989247
971,광주,2013-08-01,0.0039607650396805,0.4476180493581309,0.0288446436882125,0.0146491482744892,32.88363195707603
972,광주,2013-09-01,0.004221249447053,0.4940292440465784,0.0290377959750927,0.020692146393738,35.69200596701954
973,광주,2013-10-01,0.0041477423122759,0.5021856908117918,0.0221940294258233,0.0237601208617724,34.86992181925578
974,광주,2013-11-01,0.0045074233473419,0.6571851385683164,0.0173183119012135,0.0269889517406939,42.337314244592456
975,광주,2013-12-01,0.0048457138508349,0.7409411792242315,0.0152283459947363,0.0280823004396748,46.93013739219472
976,광주,2015-01-01,0.0045527838825907,0.6356612422618996,0.0173181650247376,0.0255149248474549,48.4619150974568
977,광주,2015-02-01,0.0045716519943312,0.5946338745206472,0.0243696516282924,0.0235806474492712,62.59652528697384
978,광주,2015-03-01,0.0043468750532864,0.574098373795679,0.0288617169761808,0.0253019693179914,67.08333083541586
979,광주,2015-04-01,0.0037428048418327,0.4928292262309894,0.0318822852133645,0.0219756295229669,44.66894815756668
980,광주,2015-05-01,0.0035595805294466,0.4441016014066487,0.0397564740782124,0.0202373910188295,44.81203451625952
981,광주,2015-06-01,0.0035409891750084,0.4918415719100079,0.038684952572966,0.0177606307104699,45.30299027760965
982,광주,2015-07-01,0.0030996523150537,0.451186688486056,0.0293546245797122,0.016120980600761,38.459819741947534
983,광주,2015-08-01,0.0030491651459849,0.4307037090643496,0.026234208301196,0.0160262073327954,36.01009049218342
984,광주,2015-09-01,0.0033828914450505,0.4590084159997008,0.0275860205361139,0.0196171213074179,37.01286076431757
985,광주,2015-10-01,0.0030799256153058,0.498172878277872,0.0258190304363998,0.024778511686056,49.54939497468148
986,광주,2015-11-01,0.003016559609716,0.5647254580018809,0.0147463270243253,0.0270585955671472,40.01388333849917
987,광주,2015-12-01,0.0033531464881835,0.641518111516318,0.0129606714962828,0.0284641171635608,44.98431868621656
988,광주,2017-01-01,0.0034192698606978,0.57179478933346,0.0203495069199462,0.025940206419341,47.41609770737628
989,광주,2017-02-01,0.0031275092284323,0.4790558179497778,0.0276077777157599,0.0239993891273393,37.67394167241317
990,광주,2017-03-01,0.0030761180049143,0.5223934037923388,0.0313185525226222,0.0273097280354943,51.67293903544783
991,광주,2017-04-01,0.0026221902859643,0.4198489605777235,0.0396626883547517,0.0202499455356895,55.86898124529471
992,광주,2017-05-01,0.0027864978491401,0.3918347507843849,0.0401850893075191,0.019815075660199,58.199581588479965
993,광주,2017-06-01,0.0026191267491636,0.394036196637372,0.0423509592219195,0.0178989592079376,36.69938268230842
994,광주,2017-07-01,0.0017023477385281,0.3384579620869059,0.0296542713549935,0.0136326256190015,25.61239442162513
995,광주,2017-08-01,0.0022667876780971,0.3859133149271959,0.0290743947171236,0.0143857297147727,23.947520685967508
996,광주,2017-09-01,0.0025950696701678,0.4213615892826708,0.0316223512094445,0.0176715703833795,34.618393894291025
997,광주,2017-10-01,0.0023170111791521,0.4331946235130541,0.0228245523310665,0.018679988932605,33.66792097716017
998,광주,2017-11-01,0.0029729751929776,0.5815979452485643,0.0166599572776215,0.0275749762608202,51.37157387500237
999,광주,2017-12-01,0.0029861564218034,0.5776135592894063,0.0161631550780348,0.0265384473516529,44.70585410419742
1000,광주,2018-01-01,0.0033906629705039,0.6260094150119208,0.0187069461209003,0.025415193850735,45.601523137493565
1001,광주,2018-02-01,0.0036188269620058,0.6270028012776082,0.0244970109462361,0.0264086235477612,50.98399439809583
1002,광주,2018-03-01,0.0024050091598837,0.583610297821097,0.0306237799521997,0.0209653906313374,48.8478490672697
1003,광주,2018-04-01,0.0025295811976708,0.5385410851533253,0.0345722739340158,0.0184668642831469,56.11249974694283
1004,광주,2018-05-01,0.0022388672491926,0.4528898729842794,0.0366920577399178,0.0151111969380709,40.73264600012063
1005,광주,2018-06-01,0.0024303001218807,0.4643441863428253,0.0394658993351046,0.0138305126131691,41.61762316661777
1006,광주,2018-07-01,0.002578656834066,0.3767990190850362,0.0209834627180775,0.0112543806179255,26.624402269256933
1007,광주,2018-08-01,0.0026288200819541,0.409077659822227,0.0253272514075914,0.0111331462846238,24.68339269498563
1008,광주,2018-09-01,0.0023178134239558,0.4572949381239714,0.0277353275004375,0.0150143347455185,26.536851382852426
1009,광주,2018-10-01,0.0029705814380617,0.5219864245598643,0.0230433967018721,0.0219908944943417,37.49641332166763
1010,광주,2018-11-01,0.00314726098872,0.6566648055843942,0.0157321712595837,0.0314682835658217,60.03515174317758
1011,광주,2018-12-01,0.0027531274394535,0.6339687207601747,0.0171302996419536,0.025392420410882,45.127180135196525
1012,광주,2019-01-01,0.0030474760969519,0.6183673797606297,0.0195146082309129,0.0258521238474851,53.831182443051546
1013,광주,2019-02-01,0.0028770411358773,0.588318506531322,0.0261614735269782,0.021623731866651,59.75542277792408
1014,광주,2019-03-01,0.0025625756925525,0.5237468408630558,0.0344969295969331,0.023599479261823,65.34504138499601
1015,광주,2019-04-01,0.0024635749148059,0.4094303977499323,0.0343686268766295,0.0207078054325724,45.23536982714081
1016,광주,2019-05-01,0.0028344940798018,0.3983125818406081,0.0452576384447223,0.0190842388534133,51.05887008285827
1017,광주,2019-06-01,0.0021599036749321,0.3826820451327959,0.0378168380045361,0.0153821459015661,41.63771546903813
1018,광주,2019-07-01,0.0023790852816285,0.3506349127099989,0.0281470028088694,0.0130622128114468,30.21989148701131
1019,광주,2019-08-01,0.0029126204872343,0.4206685814360983,0.0301357753594106,0.0133056802375302,32.21158824429369
1020,광주,2019-09-01,0.0028007338090005,0.3871015160244583,0.026455076390104,0.0143635537155296,28.56327082889604
1021,광주,2019-10-01,0.0030036552587498,0.4226338496442202,0.0248868961821425,0.0187141986008702,36.46009419498255
1022,광주,2019-11-01,0.0034138387896307,0.5128871218715692,0.0210402865544004,0.0244822063251527,44.28379325961013
1023,광주,2019-12-01,0.0031076919695766,0.5826950202913819,0.0188374555379211,0.0260969892900095,37.87313723009001
1024,광주,2020-01-01,0.0027439566590958,0.5883665935466501,0.021451604565535,0.0226228174516765,38.39127509612237
1025,광주,2020-02-01,0.00250083458697,0.5362031517821282,0.0261478093844862,0.0198641703565582,34.04109167415277
1026,광주,2020-03-01,0.002560391167682,0.454690112312968,0.0320051398396797,0.0169122999097393,36.39547868149457
1027,광주,2020-04-01,0.0027424159488065,0.4159680851434478,0.0409578468466995,0.0147652183621662,39.41408965852823
1028,광주,2020-05-01,0.0024790153972391,0.4074328572781577,0.0398806414878525,0.0115651796039749,32.9647099600494
1029,광주,2020-06-01,0.002412907075793,0.3812248963390625,0.0390030239765543,0.0115046657213906,32.24126215971707
1030,광주,2020-07-01,0.002452852478026,0.3426896204846411,0.0277360979129453,0.0103406470249406,18.656865083382066
1031,광주,2020-08-01,0.0030719418145465,0.310717720483982,0.0207449972347297,0.0098198045815983,25.48271983913326
1032,광주,2020-09-01,0.0031311624425517,0.3496602575026218,0.0286623529470554,0.012678751317389,22.844418269870797
1033,광주,2020-10-01,0.0037063895566815,0.41834532463814,0.0269692471063507,0.0183635082735346,35.58389526662332
1034,광주,2020-11-01,0.0036917387616135,0.5121380994386293,0.0209812008794972,0.0210793576490839,36.032987822982605
1035,광주,2020-12-01,0.0030598207305723,0.5051218125907875,0.017570101181399,0.0225684195010915,33.87074003482303
1036,광주,2021-01-01,0.0027941904580061,0.514433046763285,0.0205540409460901,0.0218042411048682,37.671153513851415
1037,광주,2021-02-01,0.0026066956312702,0.4755934077575293,0.0274427510405423,0.0203626156116236,41.307898091360926
1038,광주,2021-03-01,0.002574702295631,0.5084760043901777,0.0349843960187838,0.0180257030247293,67.06418507589869
1039,광주,2021-04-01,0.0031611166287807,0.5200578048494526,0.0432047568008014,0.0141483897036387,40.65700831808912
1040,대구,2001-01-01,0.0090366494724686,1.1915071716755754,0.0147919820023358,0.0367323037683342,68.29714156540318
